id,nome,rango,intervallo_iniziale,intervallo_finale,eta_massima,eta_minima,longitudine,latitudine,codice_paese,stato_regione,formazione,gruppo_geologico,phylum,classe,ordine,famiglia,genere,origine_dataset,fonte_riempimento_tassonomia
313487,Cladophlebis,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Pteridophyta,Polypodiopsida,<NA>,<NA>,Cladophlebis,1,PBDB
313488,Cladophlebis,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Pteridophyta,Polypodiopsida,<NA>,<NA>,Cladophlebis,1,PBDB
313489,Cladophlebis,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Pteridophyta,Polypodiopsida,<NA>,<NA>,Cladophlebis,1,PBDB
313490,Coniopteris,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Pteridophyta,Polypodiopsida,Cyatheales,Cyatheaceae,Coniopteris,1,
313491,Coniopteris,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Pteridophyta,Polypodiopsida,Cyatheales,Cyatheaceae,Coniopteris,1,
313492,Coniopteris,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Pteridophyta,Polypodiopsida,Cyatheales,Cyatheaceae,Coniopteris,1,
313493,Coniopteris,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Pteridophyta,Polypodiopsida,Cyatheales,Cyatheaceae,Coniopteris,1,
313494,Coniopteris,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Pteridophyta,Polypodiopsida,Cyatheales,Cyatheaceae,Coniopteris,1,
313495,Ctenis,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Pteridophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Ctenis,1,
313496,Czekanowskia,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Ginkgophyta,Ginkgoopsida,Czekanowskiales,<NA>,Czekanowskia,1,PBDB
313497,Elatocladus,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Gymnospermae,<NA>,Coniferales,Podocarpaceae,Elatocladus,1,PBDB
313498,Elatocladus,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Gymnospermae,<NA>,Coniferales,Podocarpaceae,Elatocladus,1,PBDB
313499,Ginkgo,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Ginkgophyta,Ginkgoopsida,Ginkgoales,Ginkgoaceae,Ginkgo,1,
313500,Ginkgo,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Ginkgophyta,Ginkgoopsida,Ginkgoales,Ginkgoaceae,Ginkgo,1,
313501,Ginkgo,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Ginkgophyta,Ginkgoopsida,Ginkgoales,Ginkgoaceae,Ginkgo,1,
313502,Ginkgoites,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Ginkgophyta,<NA>,<NA>,<NA>,Ginkgoites,1,PBDB
313503,Ginkgoites,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Ginkgophyta,<NA>,<NA>,<NA>,Ginkgoites,1,PBDB
313504,Ginkgoites,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Ginkgophyta,<NA>,<NA>,<NA>,Ginkgoites,1,PBDB
313505,Gleichenites,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Pteridophyta,Polypodiopsida,<NA>,Gleicheniaceae,Gleichenites,1,PBDB
313506,Gleichenites,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Pteridophyta,Polypodiopsida,<NA>,Gleicheniaceae,Gleichenites,1,PBDB
313507,Gleichenites,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Pteridophyta,Polypodiopsida,<NA>,Gleicheniaceae,Gleichenites,1,PBDB
313508,Gonatosorus,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,,,,,Gonatosorus,1,
313509,Nilsonia,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Cycadophyta,Cycadopsida,Cycadales,<NA>,Nilsonia,1,PBDB
313510,Nilsonia,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Cycadophyta,Cycadopsida,Cycadales,<NA>,Nilsonia,1,PBDB
313511,Onychiopsis,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Pteridophyta,Polypodiopsida,<NA>,Polypodiaceae,Onychiopsis,1,PBDB
313512,Pagiophyllum,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Equisetophyta,Equisetopsida,<NA>,Araucariaceae,Pagiophyllum,1,PBDB
313513,Pityocladus,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Coniferophyta,<NA>,<NA>,<NA>,Pityocladus,1,PBDB
313514,Pityophyllum,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Gnetophyta,Gnetopsida,<NA>,<NA>,Pityophyllum,1,PBDB
313515,Pityophyllum,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Gnetophyta,Gnetopsida,<NA>,<NA>,Pityophyllum,1,PBDB
313516,Podozamites,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Gymnospermae,<NA>,Coniferales,Podocarpaceae,Podozamites,1,PBDB
313517,Podozamites,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Gymnospermae,<NA>,Coniferales,Podocarpaceae,Podozamites,1,PBDB
313518,Pterophyllum,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Gymnospermae,Pteropsida,Bennettitales,<NA>,Pterophyllum,1,PBDB
313519,Pterophyllum,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Gymnospermae,Pteropsida,Bennettitales,<NA>,Pterophyllum,1,PBDB
313520,Sphenobaiera,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Ginkgophyta,Ginkgoopsida,Ginkgoales,<NA>,Sphenobaiera,1,PBDB
313521,Sphenobaiera,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Ginkgophyta,Ginkgoopsida,Ginkgoales,<NA>,Sphenobaiera,1,PBDB
313522,Sphenopteris,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Gymnospermae,Lyginopteridopsida,Lyginopteridales,<NA>,Sphenopteris,1,PBDB
313523,Sphenopteris,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Gymnospermae,Lyginopteridopsida,Lyginopteridales,<NA>,Sphenopteris,1,PBDB
313524,Sphenopteris,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Gymnospermae,Lyginopteridopsida,Lyginopteridales,<NA>,Sphenopteris,1,PBDB
313525,Taeniopteris,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Cycadophyta,Cycadopsida,Cycadales,<NA>,Taeniopteris,1,PBDB
313526,Taeniopteris,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Cycadophyta,Cycadopsida,Cycadales,<NA>,Taeniopteris,1,PBDB
313527,Taeniopteris,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Cycadophyta,Cycadopsida,Cycadales,<NA>,Taeniopteris,1,PBDB
313528,Thinnfeldia,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Cycadophyta,Cycadopsida,Pteridospermales,<NA>,Thinnfeldia,1,PBDB
313529,Sphenolepis,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Spermatophyta,Pinopsida,Pinales,Taxodiaceae,Sphenolepis,1,
313530,Sphenolepis,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Spermatophyta,Pinopsida,Pinales,Taxodiaceae,Sphenolepis,1,
313531,Conites,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Cycadeoideophyta,Cycadeoideopsida,Cycadeoideales,<NA>,Conites,1,PBDB
313532,Cycadolepis,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Gymnospermae,Pteropsida,Bennettitales,<NA>,Cycadolepis,1,PBDB
313533,Schizolepis,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Gymnospermae,<NA>,Coniferales,<NA>,Schizolepis,1,PBDB
313534,Carpolithus,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Angiospermae,<NA>,<NA>,<NA>,Carpolithus,1,PBDB
313535,Thallites,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Bryophyta,Hepaticae,<NA>,<NA>,Thallites,1,PBDB
313536,Equisetites,genus,Carnian,Rhaetian,237.0,201.4,118.800003,32.099998,CN,Jiangsu,Fanjiatang,,Pteridophyta,Polypodiopsida,Equisetales,Equisetaceae,Equisetites,1,
313537,Neocalamites,genus,Carnian,Rhaetian,237.0,201.4,118.800003,32.099998,CN,Jiangsu,Fanjiatang,,Pteridophyta,Polypodiopsida,Equisetales,Calamitaceae,Neocalamites,1,
313538,Cladophlebis,genus,Carnian,Rhaetian,237.0,201.4,118.800003,32.099998,CN,Jiangsu,Fanjiatang,,Pteridophyta,Polypodiopsida,<NA>,<NA>,Cladophlebis,1,PBDB
313539,Cladophlebis,genus,Carnian,Rhaetian,237.0,201.4,118.800003,32.099998,CN,Jiangsu,Fanjiatang,,Pteridophyta,Polypodiopsida,<NA>,<NA>,Cladophlebis,1,PBDB
313540,Cladophlebis,genus,Carnian,Rhaetian,237.0,201.4,118.800003,32.099998,CN,Jiangsu,Fanjiatang,,Pteridophyta,Polypodiopsida,<NA>,<NA>,Cladophlebis,1,PBDB
313541,Dictyophyllum,genus,Carnian,Rhaetian,237.0,201.4,118.800003,32.099998,CN,Jiangsu,Fanjiatang,,Pteridophyta,Polypodiopsida,Gleicheniales,Dipteridaceae,Dictyophyllum,1,
313542,Macrotaeniopteris,genus,Carnian,Rhaetian,237.0,201.4,118.800003,32.099998,CN,Jiangsu,Fanjiatang,,Cycadophyta,<NA>,<NA>,<NA>,Macrotaeniopteris,1,PBDB
313543,Phlebopteris,genus,Carnian,Rhaetian,237.0,201.4,118.800003,32.099998,CN,Jiangsu,Fanjiatang,,Pteridophyta,Polypodiopsida,Gleicheniales,Matoniaceae,Phlebopteris,1,
313544,Phlebopteris,genus,Carnian,Rhaetian,237.0,201.4,118.800003,32.099998,CN,Jiangsu,Fanjiatang,,Pteridophyta,Polypodiopsida,Gleicheniales,Matoniaceae,Phlebopteris,1,
313545,Podozamites,genus,Carnian,Rhaetian,237.0,201.4,118.800003,32.099998,CN,Jiangsu,Fanjiatang,,Gymnospermae,<NA>,Coniferales,Podocarpaceae,Podozamites,1,PBDB
313546,Taeniopteris,genus,Carnian,Rhaetian,237.0,201.4,118.800003,32.099998,CN,Jiangsu,Fanjiatang,,Cycadophyta,Cycadopsida,Cycadales,<NA>,Taeniopteris,1,PBDB
313547,Acanthopteris,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Pteridophyta,Polypodiopsida,Filicales,Dicksoniaceae,Acanthopteris,1,
313549,Brachyphyllum,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Equisetophyta,Equisetopsida,<NA>,Araucariaceae,Brachyphyllum,1,PBDB
313550,Cladophlebis,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Pteridophyta,Polypodiopsida,<NA>,<NA>,Cladophlebis,1,PBDB
313551,Cladophlebis,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Pteridophyta,Polypodiopsida,<NA>,<NA>,Cladophlebis,1,PBDB
313552,Cladophlebis,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Pteridophyta,Polypodiopsida,<NA>,<NA>,Cladophlebis,1,PBDB
313553,Cladophlebis,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Pteridophyta,Polypodiopsida,<NA>,<NA>,Cladophlebis,1,PBDB
313554,Coniopteris,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Pteridophyta,Polypodiopsida,Cyatheales,Cyatheaceae,Coniopteris,1,
313555,Coniopteris,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Pteridophyta,Polypodiopsida,Cyatheales,Cyatheaceae,Coniopteris,1,
313556,Coniopteris,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Pteridophyta,Polypodiopsida,Cyatheales,Cyatheaceae,Coniopteris,1,
313557,Coniopteris,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Pteridophyta,Polypodiopsida,Cyatheales,Cyatheaceae,Coniopteris,1,
313558,Coniopteris,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Pteridophyta,Polypodiopsida,Cyatheales,Cyatheaceae,Coniopteris,1,
313559,Coniopteris,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Pteridophyta,Polypodiopsida,Cyatheales,Cyatheaceae,Coniopteris,1,
313560,Coniopteris,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Pteridophyta,Polypodiopsida,Cyatheales,Cyatheaceae,Coniopteris,1,
313561,Coniopteris,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Pteridophyta,Polypodiopsida,Cyatheales,Cyatheaceae,Coniopteris,1,
313562,Czekanowskia,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Ginkgophyta,Ginkgoopsida,Czekanowskiales,<NA>,Czekanowskia,1,PBDB
313563,Elatides,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Spermatophyta,Pinopsida,Pinales,Taxaceae,Elatides,1,
313564,Elatocladus,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Gymnospermae,<NA>,Coniferales,Podocarpaceae,Elatocladus,1,PBDB
313565,Elatocladus,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Gymnospermae,<NA>,Coniferales,Podocarpaceae,Elatocladus,1,PBDB
313566,Elatocladus,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Gymnospermae,<NA>,Coniferales,Podocarpaceae,Elatocladus,1,PBDB
313567,Ginkgo,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Ginkgophyta,Ginkgoopsida,Ginkgoales,Ginkgoaceae,Ginkgo,1,
313568,Ginkgoites,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Ginkgophyta,<NA>,<NA>,<NA>,Ginkgoites,1,PBDB
313569,Ginkgoites,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Ginkgophyta,<NA>,<NA>,<NA>,Ginkgoites,1,PBDB
313570,Gleichenites,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Pteridophyta,Polypodiopsida,<NA>,Gleicheniaceae,Gleichenites,1,PBDB
313571,Gleichenites,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Pteridophyta,Polypodiopsida,<NA>,Gleicheniaceae,Gleichenites,1,PBDB
313572,Gleichenites,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Pteridophyta,Polypodiopsida,<NA>,Gleicheniaceae,Gleichenites,1,PBDB
313573,Hausmannia,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Pteridophyta,Polypodiopsida,Gleicheniales,Dipteridaceae,Hausmannia,1,
313574,Nilsonia,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Cycadophyta,Cycadopsida,Cycadales,<NA>,Nilsonia,1,PBDB
313575,Nilsonia,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Cycadophyta,Cycadopsida,Cycadales,<NA>,Nilsonia,1,PBDB
313576,Onychiopsis,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Pteridophyta,Polypodiopsida,<NA>,Polypodiaceae,Onychiopsis,1,PBDB
313577,Pagiophyllum,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Equisetophyta,Equisetopsida,<NA>,Araucariaceae,Pagiophyllum,1,PBDB
313578,Pityophyllum,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Gnetophyta,Gnetopsida,<NA>,<NA>,Pityophyllum,1,PBDB
313579,Pityophyllum,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Gnetophyta,Gnetopsida,<NA>,<NA>,Pityophyllum,1,PBDB
313580,Podozamites,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Gymnospermae,<NA>,Coniferales,Podocarpaceae,Podozamites,1,PBDB
313581,Sphenobaiera,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Ginkgophyta,Ginkgoopsida,Ginkgoales,<NA>,Sphenobaiera,1,PBDB
313582,Sphenopteris,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Gymnospermae,Lyginopteridopsida,Lyginopteridales,<NA>,Sphenopteris,1,PBDB
313583,Sphenopteris,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Gymnospermae,Lyginopteridopsida,Lyginopteridales,<NA>,Sphenopteris,1,PBDB
313584,Sphenolepis,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Spermatophyta,Pinopsida,Pinales,Taxodiaceae,Sphenolepis,1,
313585,Schizolepis,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Gymnospermae,<NA>,Coniferales,<NA>,Schizolepis,1,PBDB
313586,Carpolithus,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Angiospermae,<NA>,<NA>,<NA>,Carpolithus,1,PBDB
313587,Thallites,genus,Late Jurassic,,161.5,143.1,133.0,45.900002,CN,Heilongjiang,Chengzhi,,Bryophyta,Hepaticae,<NA>,<NA>,Thallites,1,PBDB
313588,Cupressinocladus,genus,Late Jurassic,,161.5,143.1,108.199997,21.799999,CN,Guangxi,,,Equisetophyta,Equisetopsida,<NA>,Cheirolepidiaceae,Cupressinocladus,1,PBDB
313589,Elatocladus,genus,Late Jurassic,,161.5,143.1,108.199997,21.799999,CN,Guangxi,,,Gymnospermae,<NA>,Coniferales,Podocarpaceae,Elatocladus,1,PBDB
313590,Frenelopsis,genus,Late Jurassic,,161.5,143.1,108.199997,21.799999,CN,Guangxi,,,Equisetophyta,Equisetopsida,<NA>,Cheirolepidiaceae,Frenelopsis,1,PBDB
313592,Neocalamites,genus,Norian,Rhaetian,227.3,201.4,103.099998,28.299999,CN,Sichuan,,,Pteridophyta,Polypodiopsida,Equisetales,Calamitaceae,Neocalamites,1,
313593,Cladophlebis,genus,Norian,Rhaetian,227.3,201.4,103.099998,28.299999,CN,Sichuan,,,Pteridophyta,Polypodiopsida,<NA>,<NA>,Cladophlebis,1,PBDB
313594,Clathropteris,genus,Norian,Rhaetian,227.3,201.4,103.099998,28.299999,CN,Sichuan,,,Pteridophyta,Polypodiopsida,<NA>,Polypodiaceae,Clathropteris,1,PBDB
313595,Dictyophyllum,genus,Norian,Rhaetian,227.3,201.4,103.099998,28.299999,CN,Sichuan,,,Pteridophyta,Polypodiopsida,Gleicheniales,Dipteridaceae,Dictyophyllum,1,
313596,Lepidopteris,genus,Norian,Rhaetian,227.3,201.4,103.099998,28.299999,CN,Sichuan,,,Peltaspermophyta,Peltaspermopsida,Peltaspermales,Peltaspermaceae,Lepidopteris,1,
313597,Pecopteris,genus,Norian,Rhaetian,227.3,201.4,103.099998,28.299999,CN,Sichuan,,,Pteridophyta,Pteropsida,<NA>,<NA>,Pecopteris,1,PBDB
313598,Phlebopteris,genus,Norian,Rhaetian,227.3,201.4,103.099998,28.299999,CN,Sichuan,,,Pteridophyta,Polypodiopsida,Gleicheniales,Matoniaceae,Phlebopteris,1,
313599,Podozamites,genus,Norian,Rhaetian,227.3,201.4,103.099998,28.299999,CN,Sichuan,,,Gymnospermae,<NA>,Coniferales,Podocarpaceae,Podozamites,1,PBDB
313600,Pterophyllum,genus,Norian,Rhaetian,227.3,201.4,103.099998,28.299999,CN,Sichuan,,,Gymnospermae,Pteropsida,Bennettitales,<NA>,Pterophyllum,1,PBDB
313601,Ptilozamites,genus,Norian,Rhaetian,227.3,201.4,103.099998,28.299999,CN,Sichuan,,,Peltaspermophyta,Peltaspermopsida,Peltaspermales,Umkomasiaceae,Ptilozamites,1,
313602,Taeniopteris,genus,Norian,Rhaetian,227.3,201.4,103.099998,28.299999,CN,Sichuan,,,Cycadophyta,Cycadopsida,Cycadales,<NA>,Taeniopteris,1,PBDB
313603,Thinnfeldia,genus,Norian,Rhaetian,227.3,201.4,103.099998,28.299999,CN,Sichuan,,,Cycadophyta,Cycadopsida,Pteridospermales,<NA>,Thinnfeldia,1,PBDB
313604,Czekanowskia,genus,Late Jurassic,,161.5,143.1,122.0,39.599998,CN,Liaoning,Pulantian,,Ginkgophyta,Ginkgoopsida,Czekanowskiales,<NA>,Czekanowskia,1,PBDB
313605,Dictyozamites,genus,Late Jurassic,,161.5,143.1,122.0,39.599998,CN,Liaoning,Pulantian,,Gymnospermae,Pteropsida,Bennettitales,<NA>,Dictyozamites,1,PBDB
313606,Elatocladus,genus,Late Jurassic,,161.5,143.1,122.0,39.599998,CN,Liaoning,Pulantian,,Gymnospermae,<NA>,Coniferales,Podocarpaceae,Elatocladus,1,PBDB
313607,Otozamites,genus,Late Jurassic,,161.5,143.1,122.0,39.599998,CN,Liaoning,Pulantian,,Gymnospermae,Pteropsida,Bennettitales,<NA>,Otozamites,1,PBDB
313608,Coniopteris,genus,Late Jurassic,,161.5,143.1,122.0,39.599998,CN,Liaoning,Guiyunhua,,Pteridophyta,Polypodiopsida,Cyatheales,Cyatheaceae,Coniopteris,1,
313609,Ginkgoites,genus,Late Jurassic,,161.5,143.1,122.0,39.599998,CN,Liaoning,Guiyunhua,,Ginkgophyta,<NA>,<NA>,<NA>,Ginkgoites,1,PBDB
313610,Pityophyllum,genus,Late Jurassic,,161.5,143.1,122.0,39.599998,CN,Liaoning,Guiyunhua,,Gnetophyta,Gnetopsida,<NA>,<NA>,Pityophyllum,1,PBDB
313611,Pityophyllum,genus,Late Jurassic,,161.5,143.1,122.0,39.599998,CN,Liaoning,Guiyunhua,,Gnetophyta,Gnetopsida,<NA>,<NA>,Pityophyllum,1,PBDB
313612,Podozamites,genus,Late Jurassic,,161.5,143.1,122.0,39.599998,CN,Liaoning,Guiyunhua,,Gymnospermae,<NA>,Coniferales,Podocarpaceae,Podozamites,1,PBDB
313613,Elatides,genus,Late Jurassic,,161.5,143.1,122.0,39.599998,CN,Liaoning,Xiaodonggou,,Spermatophyta,Pinopsida,Pinales,Taxaceae,Elatides,1,
313614,Ginkgo,genus,Late Jurassic,,161.5,143.1,122.0,39.599998,CN,Liaoning,Xiaodonggou,,Ginkgophyta,Ginkgoopsida,Ginkgoales,Ginkgoaceae,Ginkgo,1,
313615,Ginkgoites,genus,Late Jurassic,,161.5,143.1,122.0,39.599998,CN,Liaoning,Xiaodonggou,,Ginkgophyta,<NA>,<NA>,<NA>,Ginkgoites,1,PBDB
313616,Pityophyllum,genus,Late Jurassic,,161.5,143.1,122.0,39.599998,CN,Liaoning,Xiaodonggou,,Gnetophyta,Gnetopsida,<NA>,<NA>,Pityophyllum,1,PBDB
313641,Equisetites,genus,Norian,Rhaetian,227.3,201.4,102.5,30.0,CN,Sichuan,,,Pteridophyta,Polypodiopsida,Equisetales,Equisetaceae,Equisetites,1,
313642,Equisetites,genus,Norian,Rhaetian,227.3,201.4,102.5,30.0,CN,Sichuan,,,Pteridophyta,Polypodiopsida,Equisetales,Equisetaceae,Equisetites,1,
313643,Neocalamites,genus,Norian,Rhaetian,227.3,201.4,102.5,30.0,CN,Sichuan,,,Pteridophyta,Polypodiopsida,Equisetales,Calamitaceae,Neocalamites,1,
313644,Neocalamites,genus,Norian,Rhaetian,227.3,201.4,102.5,30.0,CN,Sichuan,,,Pteridophyta,Polypodiopsida,Equisetales,Calamitaceae,Neocalamites,1,
313645,Baiera,genus,Norian,Rhaetian,227.3,201.4,102.5,30.0,CN,Sichuan,,,Ginkgophyta,Ginkgoopsida,Ginkgoales,Ginkgoaceae,Baiera,1,
313646,Cladophlebis,genus,Norian,Rhaetian,227.3,201.4,102.5,30.0,CN,Sichuan,,,Pteridophyta,Polypodiopsida,<NA>,<NA>,Cladophlebis,1,PBDB
313647,Cladophlebis,genus,Norian,Rhaetian,227.3,201.4,102.5,30.0,CN,Sichuan,,,Pteridophyta,Polypodiopsida,<NA>,<NA>,Cladophlebis,1,PBDB
313648,Clathropteris,genus,Norian,Rhaetian,227.3,201.4,102.5,30.0,CN,Sichuan,,,Pteridophyta,Polypodiopsida,<NA>,Polypodiaceae,Clathropteris,1,PBDB
313649,Ctenis,genus,Norian,Rhaetian,227.3,201.4,102.5,30.0,CN,Sichuan,,,Pteridophyta,Polypodiopsida,Polypodiales,Dryopteridaceae,Ctenis,1,
313650,Dictyophyllum,genus,Norian,Rhaetian,227.3,201.4,102.5,30.0,CN,Sichuan,,,Pteridophyta,Polypodiopsida,Gleicheniales,Dipteridaceae,Dictyophyllum,1,
